hn_id,post_time_utc,owner,repo,t_day,stars_day,stars_cum_since_launch,stars_cum_abs
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-7,0,-122.0,5.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-6,0,-122.0,5.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-5,0,-122.0,5.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-4,0,-122.0,5.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-3,0,-122.0,5.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-2,0,-122.0,5.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,-1,122,0.0,127.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,0,307,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,1,0,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,2,0,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,3,0,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,4,0,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,5,0,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,6,0,307.0,434.0
45057322,2025-08-28T21:36:36+00:00,elixir-lang,expert,7,0,307.0,434.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-7,1,-5.0,21.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-6,0,-5.0,21.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-5,0,-5.0,21.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-4,0,-5.0,21.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-3,0,-5.0,21.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-2,1,-4.0,22.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,-1,4,0.0,26.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,0,20,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,1,0,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,2,0,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,3,0,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,4,0,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,5,0,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,6,0,20.0,46.0
45052950,2025-08-28T14:54:07+00:00,mcpcat,mcpcat-typescript-sdk,7,0,20.0,46.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-7,0,-1.0,7.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-6,0,-1.0,7.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-5,0,-1.0,7.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-4,1,0.0,8.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-3,0,0.0,8.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-2,0,0.0,8.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,-1,0,0.0,8.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,0,88,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,1,0,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,2,0,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,3,0,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,4,0,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,5,0,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,6,0,88.0,96.0
45052200,2025-08-28T13:51:51+00:00,mi12labs,swiftai,7,0,88.0,96.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-7,0,-2.0,159.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-6,0,-2.0,159.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-5,0,-2.0,159.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-4,1,-1.0,160.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-3,1,0.0,161.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-2,0,0.0,161.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,-1,0,0.0,161.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,0,61,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,1,0,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,2,0,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,3,0,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,4,0,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,5,0,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,6,0,61.0,222.0
45051542,2025-08-28T12:49:10+00:00,b0nes164,gpuprefixsums,7,0,61.0,222.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-7,0,-112.0,0.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-6,0,-112.0,0.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-5,0,-112.0,0.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-4,0,-112.0,0.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-3,0,-112.0,0.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-2,0,-112.0,0.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,-1,112,0.0,112.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,0,13,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,1,0,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,2,0,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,3,0,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,4,0,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,5,0,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,6,0,13.0,125.0
45051219,2025-08-28T12:14:15+00:00,forter,trusted-agentic-commerce-protocol,7,0,13.0,125.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-7,0,-1.0,3.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-6,0,-1.0,3.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-5,0,-1.0,3.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-4,0,-1.0,3.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-3,0,-1.0,3.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-2,0,-1.0,3.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,-1,1,0.0,4.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,0,147,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,1,0,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,2,0,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,3,0,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,4,0,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,5,0,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,6,0,147.0,151.0
45047572,2025-08-28T02:12:23+00:00,soulim,bookmarks.txt,7,0,147.0,151.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-7,175,-846.0,30825.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-6,151,-695.0,30976.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-5,99,-596.0,31075.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-4,119,-477.0,31194.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-3,171,-306.0,31365.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-2,171,-135.0,31536.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,-1,135,0.0,31671.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,0,147,147.0,31818.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,1,31,178.0,31849.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,2,0,178.0,31849.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,3,0,178.0,31849.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,4,0,178.0,31849.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,5,0,178.0,31849.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,6,0,178.0,31849.0
45046547,2025-08-27T23:28:35+00:00,anthropics,claude-code,7,0,178.0,31849.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-7,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-6,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-5,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-4,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-3,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-2,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,-1,0,0.0,0.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,0,148,148.0,148.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,1,4,152.0,152.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,2,0,152.0,152.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,3,0,152.0,152.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,4,0,152.0,152.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,5,0,152.0,152.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,6,0,152.0,152.0
45045116,2025-08-27T20:53:51+00:00,polaroi8d,cactoide,7,0,152.0,152.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-7,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-6,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-5,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-4,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-3,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-2,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,-1,0,0.0,0.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,0,789,789.0,789.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,1,83,872.0,872.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,2,0,872.0,872.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,3,0,872.0,872.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,4,0,872.0,872.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,5,0,872.0,872.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,6,0,872.0,872.0
45041315,2025-08-27T15:50:54+00:00,renzorlive,vimmaster,7,0,872.0,872.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-7,0,-1.0,9.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-6,0,-1.0,9.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-5,0,-1.0,9.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-4,0,-1.0,9.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-3,0,-1.0,9.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-2,0,-1.0,9.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,-1,1,0.0,10.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,0,53,53.0,63.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,1,4,57.0,67.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,2,0,57.0,67.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,3,0,57.0,67.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,4,0,57.0,67.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,5,0,57.0,67.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,6,0,57.0,67.0
45040875,2025-08-27T15:16:18+00:00,razetime,efficient-array-programming,7,0,57.0,67.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-7,0,-7.0,0.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-6,0,-7.0,0.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-5,0,-7.0,0.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-4,0,-7.0,0.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-3,0,-7.0,0.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-2,1,-6.0,1.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,-1,6,0.0,7.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,0,7,7.0,14.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,1,1,8.0,15.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,2,0,8.0,15.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,3,0,8.0,15.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,4,0,8.0,15.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,5,0,8.0,15.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,6,0,8.0,15.0
45039978,2025-08-27T14:09:48+00:00,napthaai,openstackbench,7,0,8.0,15.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-7,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-6,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-5,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-4,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-3,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-2,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,-1,0,0.0,33.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,0,26,26.0,59.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,1,2,28.0,61.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,2,0,28.0,61.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,3,0,28.0,61.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,4,0,28.0,61.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,5,0,28.0,61.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,6,0,28.0,61.0
45034957,2025-08-27T02:54:07+00:00,jakeroggenbuck,regolith,7,0,28.0,61.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-7,8,-73.0,26703.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-6,13,-60.0,26716.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-5,11,-49.0,26727.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-4,8,-41.0,26735.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-3,7,-34.0,26742.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-2,16,-18.0,26758.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,-1,18,0.0,26776.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,0,19,19.0,26795.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,1,29,48.0,26824.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,2,1,49.0,26825.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,3,0,49.0,26825.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,4,0,49.0,26825.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,5,0,49.0,26825.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,6,0,49.0,26825.0
45034496,2025-08-27T01:38:48+00:00,nrwl,nx,7,0,49.0,26825.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-7,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-6,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-5,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-4,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-3,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-2,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,-1,0,0.0,61.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,0,15,15.0,76.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,1,5,20.0,81.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,2,1,21.0,82.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,3,0,21.0,82.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,4,0,21.0,82.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,5,0,21.0,82.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,6,0,21.0,82.0
45025678,2025-08-26T12:36:20+00:00,sideko-inc,sideko,7,0,21.0,82.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-7,0,-981.0,0.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-6,0,-981.0,0.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-5,0,-981.0,0.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-4,0,-981.0,0.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-3,0,-981.0,0.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-2,0,-981.0,0.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,-1,981,0.0,981.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,0,1139,1139.0,2120.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,1,2711,3850.0,4831.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,2,544,4394.0,5375.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,3,0,4394.0,5375.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,4,0,4394.0,5375.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,5,0,4394.0,5375.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,6,0,4394.0,5375.0
45024338,2025-08-26T09:46:04+00:00,microsoft,vibevoice,7,0,4394.0,5375.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-7,0,-11.0,0.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-6,0,-11.0,0.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-5,0,-11.0,0.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-4,5,-6.0,5.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-3,3,-3.0,8.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-2,2,-1.0,10.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,-1,1,0.0,11.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,0,59,59.0,70.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,1,6,65.0,76.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,2,1,66.0,77.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,3,0,66.0,77.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,4,0,66.0,77.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,5,0,66.0,77.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,6,0,66.0,77.0
45022931,2025-08-26T06:24:30+00:00,pandax381,xv6-riscv-net,7,0,66.0,77.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-7,38,-658.0,11520.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-6,95,-563.0,11615.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-5,252,-311.0,11867.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-4,89,-222.0,11956.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-3,75,-147.0,12031.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-2,89,-58.0,12120.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,-1,58,0.0,12178.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,0,36,36.0,12214.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,1,43,79.0,12257.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,2,31,110.0,12288.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,3,7,117.0,12295.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,4,0,117.0,12295.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,5,0,117.0,12295.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,6,0,117.0,12295.0
45021282,2025-08-26T01:35:34+00:00,techarohq,anubis,7,0,117.0,12295.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-7,0,-2.0,0.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-6,0,-2.0,0.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-5,0,-2.0,0.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-4,0,-2.0,0.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-3,0,-2.0,0.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-2,0,-2.0,0.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,-1,2,0.0,2.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,0,291,291.0,293.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,1,78,369.0,371.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,2,8,377.0,379.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,3,2,379.0,381.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,4,0,379.0,381.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,5,0,379.0,381.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,6,0,379.0,381.0
45020457,2025-08-25T23:26:42+00:00,maliosdark,wifi-3d-fusion,7,0,379.0,381.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-7,1,-139.0,190.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-6,0,-139.0,190.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-5,0,-139.0,190.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-4,8,-131.0,198.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-3,67,-64.0,265.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-2,29,-35.0,294.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,-1,35,0.0,329.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,0,40,40.0,369.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,1,28,68.0,397.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,2,5,73.0,402.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,3,0,73.0,402.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,4,0,73.0,402.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,5,0,73.0,402.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,6,0,73.0,402.0
45019671,2025-08-25T22:05:34+00:00,b1n4r1b01,n-days,7,0,73.0,402.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-7,8,-38.0,9.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-6,9,-29.0,18.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-5,16,-13.0,34.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-4,9,-4.0,43.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-3,3,-1.0,46.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-2,1,0.0,47.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,-1,0,0.0,47.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,0,132,132.0,179.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,1,130,262.0,309.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,2,90,352.0,399.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,3,58,410.0,457.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,4,0,410.0,457.0
45018113,2025-08-25T19:44:01+00:00,control-theory,gonzo,5,0,410.0,457.0
